Title,Slug,Score,Usage,Normalized_Usage,Average_Rating,Normalized_Rating,Bug_Count,Normalized_Bug_Count_Reverse_Scale,Consumption_Link
Insights from Data with BigQuery: Challenge Lab,gsp787-bq-challenge-lab,1.202978085109461,47987,0.21777923003263036,4.300994275384152,0.8601988550768305,6,0.125,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP787&Created+Date=this+year+to+second
APIs Explorer: Cloud Storage,gsp421-apis-explorer-cloud-storage,1.831518565828727,5082,0.02306362237743196,4.6672747172564755,0.9334549434512951,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP421&Created+Date=this+year+to+second
Creating PDFs with Go and Cloud Run,gsp762-creating-pdfs-with-go-and-cloud-run,1.828913597940305,5114,0.023208847862689303,4.653523750388079,0.9307047500776158,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP762&Created+Date=this+year+to+second
Dart Functions Framework,gsp889-dart-functions-framework,1.6433400906810778,911,0.004134388033420015,4.446028513238289,0.8892057026476579,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP889&Created+Date=this+year+to+second
Creating a Persistent Disk,gsp004-creating-a-persistent-disk,1.8009430641679949,1293,0.00586801726367956,4.600375234521576,0.9200750469043152,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP004&Created+Date=this+year+to+second
Container-Optimized OS: Qwik Start,gsp144-container-optimized-os-qwik-start,1.8332547446928715,4461,0.020245340304156624,4.690047021943574,0.9380094043887148,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP144&Created+Date=this+year+to+second
Serverless Orchestration with Workflows,gsp853-serverless-orchestration-with-workflows,1.5957974781265534,331,0.001502176113130653,4.221476510067114,0.8442953020134227,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP853&Created+Date=this+year+to+second
Using the Natural Language API from Google Docs,gsp126-using-the-natural-language-api-from-google-docs,1.8145828594880922,4024,0.01826210477111102,4.606603773584905,0.921320754716981,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP126&Created+Date=this+year+to+second
Helm Package Manager,gsp052-helm-package-manager,1.7275415661233793,344,0.001561173966516449,4.254901960784314,0.8509803921568627,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP052&Created+Date=this+year+to+second
Exploring Cost-optimization for GKE Virtual Machines,gsp767-determining-cost-optimized-machine-type,1.710511581380891,3480,0.01579327152173617,4.098591549295775,0.819718309859155,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP767&Created+Date=this+year+to+second
Apigee Advanced API Management,gsp869-apigee-advanced-api-management,1.7356031275913533,1699,0.0077105656078821135,4.264462809917355,0.8528925619834711,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP869&Created+Date=this+year+to+second
Setting up a Minecraft Server on Google Compute Engine,gsp059-setting-up-a-minecraft-server-on-google-compute-engine,1.6912629305509728,584,0.0026503651059465298,4.0680628272251305,0.8136125654450261,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP059&Created+Date=this+year+to+second
Exploring Dataset Metadata Between Projects with Data Catalog,gsp789-explore-data-catalog,1.6673956385483897,4974,0.022573486364688422,4.474110760918506,0.8948221521837011,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP789&Created+Date=this+year+to+second
Exploring the Public Cryptocurrency Datasets Available in BigQuery,gsp665-crypto-datasets,1.869080807312204,23820,0.10810222058843551,4.429892933618843,0.8859785867237686,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP665&Created+Date=this+year+to+second
Migrating to GKE Containers,gsp475-gke-migrating-to-containers,1.2842414367863308,10110,0.045882176748492154,4.3167963001891945,0.8633592600378389,4,0.375,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP475&Created+Date=this+year+to+second
Getting started with Flutter Development,gsp885-getting-started-flutter-development,1.6888690532549413,1904,0.008640916372811974,4.651140684410646,0.9302281368821292,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP885&Created+Date=this+year+to+second
Data Studio: Qwik Start,gsp136-data-studio-qwik-start,1.7809134421197894,1981,0.008990365196712457,4.484615384615385,0.8969230769230769,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP136&Created+Date=this+year+to+second
Google Cloud Storage - Bucket Lock,gsp297-google-cloud-storage-bucket-lock,1.8302882119686281,2086,0.009466886320213119,4.729106628242075,0.945821325648415,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP297&Created+Date=this+year+to+second
Using the Speech-to-Text API with C#,gsp253-using-the-speech-to-text-api-with-c,1.7853189656541728,208,0.0009439656541727367,4.546875,0.909375,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP253&Created+Date=this+year+to+second
Creating Cross-region Load Balancing,gsp157-creating-cross-region-load-balancing,1.7290409735553467,626,0.002840973555346794,4.256,0.8512000000000001,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP157&Created+Date=this+year+to+second
Google Cloud SDK: Qwik Start - Redhat/Centos,gsp122-google-cloud-sdk-qwik-start-redhat-centos,1.7016984546010385,4654,0.021121231512114983,4.652886115444618,0.9305772230889235,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP122&Created+Date=this+year+to+second
Understanding and Combining GKE Autoscaling Strategies,gsp768-understanding-and-combining-gke-autoscaling-strategies,1.5553782826735385,6885,0.031246170812400442,4.49566055930569,0.899132111861138,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP768&Created+Date=this+year+to+second
Flutter Web and Firebase Authentication,gsp888-flutter-web-and-firebase-authentication,1.6157100483200015,861,0.003907473212705415,4.309012875536481,0.8618025751072962,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP888&Created+Date=this+year+to+second
Creating an Instance with Multiple Network Interfaces,gsp179-creating-an-instance-with-multiple-network-interfaces,1.8145686522781315,1914,0.008686299336954894,4.654411764705882,0.9308823529411765,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP179&Created+Date=this+year+to+second
Running a MongoDB Database in Kubernetes with StatefulSets,gsp022-running-a-mongodb-database-in-kubernetes-with-statefulsets,1.7949553666216744,1024,0.004647215528235011,4.576540755467197,0.9153081510934393,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP022&Created+Date=this+year+to+second
VPC Flow Logs - Analyzing Network Traffic,gsp212--vpc-flow-logs-analyzing-network-traffic,1.7793297755714907,1209,0.0054868003648790315,4.494214876033058,0.8988429752066116,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP212&Created+Date=this+year+to+second
Dialogflow CX: Bot Building Basics,gsp928-design-conversation-flows-for-your-agent-in-dialogflow-cx,1.6443135224993317,1946,0.008831524822212238,4.427409988385598,0.8854819976771197,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP928&Created+Date=this+year+to+second
Speaking with a Webpage - Streaming Speech Transcripts,gsp125-speaking-with-a-webpage-streaming-speech-transcripts,1.699800634701382,123,0.0005582104589579163,4.121212121212121,0.8242424242424242,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP125&Created+Date=this+year+to+second
Deploy Windows Server with ASP.NET Framework to Compute Engine,gsp032-deploy-windows-server-with-asp-net-framework-to-compute-engine,1.7877773544642674,536,0.0024325268780605136,4.551724137931035,0.9103448275862069,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP032&Created+Date=this+year+to+second
Introduction to Cloud Dataproc: Hadoop and Spark on Google Cloud,gsp123-introduction-to-cloud-dataproc-hadoop-and-spark-on-google-cloud-platform,1.8145911164737805,1019,0.004624524046163551,4.674832962138084,0.9349665924276168,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP123&Created+Date=this+year+to+second
Running a Node.js Container on Google Kubernetes Engine,gsp015-running-a-node-js-container-on-google-kubernetes-engine,1.7940966536757494,975,0.004424839003934703,4.573359073359073,0.9146718146718147,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP015&Created+Date=this+year+to+second
Google Workspace Admin: Securing,gsp712-workspace-admin-securing,1.879239806493489,18275,0.08293736697118635,4.606512197611513,0.9213024395223026,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP712&Created+Date=this+year+to+second
Streaming IoT Data to Cloud Storage,gsp278-streaming-iot-data-to-gcs,1.6850409979934402,3661,0.016614703172723025,4.592131474103586,0.9184262948207171,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP278&Created+Date=this+year+to+second
Cloud Spanner: Qwik Start,gsp102-cloud-spanner-qwik-start,1.6749719343565928,1818,0.008250622881182862,4.583606557377049,0.9167213114754098,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP102&Created+Date=this+year+to+second
Google Drive: Getting Started,gsp468-drive,1.806457660559126,1398,0.0063445383871802204,4.625565610859729,0.9251131221719457,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP468&Created+Date=this+year+to+second
Using BigQuery with C#,gsp257-using-bigquery-with-c,1.8232006178366917,451,0.0020467716828456934,4.730769230769231,0.9461538461538461,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP257&Created+Date=this+year+to+second
Preparing and Aggregating Data for Visualizations using Cloud Dataprep,gsp823-google-cloud-dataprep-intermediate,1.3967956645759896,1728,0.007842176203896581,3.8197674418604652,0.7639534883720931,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP823&Created+Date=this+year+to+second
Dialogflow Logging and Monitoring in Operations Suite,gsp794-dialogflow-logging-monitoring-operations-suite,1.6960958391345098,8136,0.036923579626679734,4.54586129753915,0.90917225950783,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP794&Created+Date=this+year+to+second
Big Data Analysis to a Slide Presentation,gsp240-big-data-analysis-to-a-slide-presentation,1.833263432547518,12272,0.055693973596191465,4.512847294756632,0.9025694589513265,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP240&Created+Date=this+year+to+second
Data Loss Prevention: Qwik Start - JSON,gsp107-data-loss-prevention-qwik-start-json,1.7420218254677289,3045,0.013819112581519149,4.266013564431048,0.8532027128862095,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP107&Created+Date=this+year+to+second
Google Workspace Admin: Super Admin Account Recovery,gsp948-google-workspace-admin-super-admin-acct-recovery,1.8180589025491611,2143,0.009725569215827762,4.666666666666667,0.9333333333333333,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP948&Created+Date=this+year+to+second
Using Cloud Logging with IoT Core Devices,gsp258-using-stackdriver-logging-with-iot-core,1.696199614293294,3301,0.014980916463577902,4.656093489148581,0.9312186978297161,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP258&Created+Date=this+year+to+second
Understanding and Analyzing Your Costs with Google Cloud Billing Reports,gsp614-understanding-and-analyzing-your-costs-with-google-cloud-billing-reports,1.8774384941050382,15807,0.07173685142071369,4.653508213421622,0.9307016426843244,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP614&Created+Date=this+year+to+second
Self Service ML Pipelines Using Dataprep and AutoML Tables,gsp912-self-service-ml-pipelines-using-dataprep-and-automl-tables,1.3574218457401235,3907,0.017731124090638855,2.948453608247423,0.5896907216494846,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP912&Created+Date=this+year+to+second
Build an Interactive Survey Bot for Google Chat with Node.js,gsp968-build-an-interactive-survey-bot-for-google-chat-with-node-js,1.6500762168258982,134,0.0006081317195151284,3.872340425531915,0.774468085106383,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP968&Created+Date=this+year+to+second
Build an End-to-End Data Capture Pipeline using Document AI,gsp927-build-a-procurement-data-capture-pipeline,1.7794724457333206,251,0.0011391123999872927,4.516666666666667,0.9033333333333333,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP927&Created+Date=this+year+to+second
Modernizing Applications with Apigee X,gsp842-modernizing-applications-with-apigee-x,1.76413010158999,441,0.0020013887187027733,4.435643564356436,0.8871287128712873,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP842&Created+Date=this+year+to+second
Google Workspace for Education: Managing Services,gsp979-workspace-for-edu-managing-services,1.6332752612924162,281,0.001275261292416053,4.41,0.882,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP979&Created+Date=this+year+to+second
Setting Up Google Meet for Distance Learning,gsp980-workspace-for-edu-setting-up-google-meet-for-distance-learning,1.6152280616133086,248,0.0011254975107444169,4.32051282051282,0.864102564102564,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP980&Created+Date=this+year+to+second
Deploy an Auto-Scaling HPC Cluster with Slurm,gsp690-deploy-an-auto-scaling-hpc-cluster-with-slurm,1.4407805869832582,172,0.0007805869832582245,3.45,0.6900000000000001,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP690&Created+Date=this+year+to+second
Flutter Startup Namer,gsp886-flutter-startup-namer,1.7880379564892654,1168,0.0053007302118930595,4.538686131386862,0.9077372262773723,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP886&Created+Date=this+year+to+second
Troubleshooting Workloads on GKE for Site Reliability Engineers,gsp902-troubleshooting-workloads-gke-sre,1.867837623434398,44333,0.20119629493480737,4.583206642497953,0.9166413284995907,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP902&Created+Date=this+year+to+second
App Engine: Qwik Start - Java,gsp068-app-engine-qwik-start-java,1.8184916420657626,2998,0.013605812650047426,4.6494291470785765,0.9298858294157153,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP068&Created+Date=this+year+to+second
VPC Network Peering,gsp193-vpc-network-peering,1.7968883228472077,26137,0.11861745338035008,4.641354347334288,0.9282708694668577,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP193&Created+Date=this+year+to+second
Cloud Functions: Qwik Start - Console,gsp081-cloud-functions-qwik-start-console,2.126654602031537,67519,0.30642123559658174,4.726166832174776,0.9452333664349553,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP081&Created+Date=this+year+to+second
Shared Drives: Getting Started,gsp470-team-drive-getting-started,1.506285720730858,1061,0.004815132495563815,4.382352941176471,0.8764705882352942,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP470&Created+Date=this+year+to+second
Cloud SQL with Terraform,gsp234-cloud-sql-with-terraform,1.829698813615028,6698,0.030397509382927835,4.621506521160501,0.9243013042321001,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP234&Created+Date=this+year+to+second
VPC Networking: Cloud HA-VPN,gsp619-vpc-networking-cloud-ha-vpn,1.791907745537344,466,0.0021148461290600735,4.57396449704142,0.9147928994082839,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP619&Created+Date=this+year+to+second
Securing Google Cloud with CFT Scorecard,gsp698-cft-scorecard,1.8575470099487688,8484,0.03850290677885335,4.720220515849577,0.9440441031699154,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP698&Created+Date=this+year+to+second
Check Point: Next-Gen Data Center Security CloudGuard for Google Cloud,gsp818-check-point-cloudguard-for-gcp,1.6377582279679985,6614,0.030016292484127308,4.288709677419355,0.857741935483871,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP818&Created+Date=this+year+to+second
Configuring and Deploying Windows SQL Server on Google Cloud,gsp034-configuring-and-deploying-windows-sql-server-on-gcp,1.803881994624684,4448,0.02018634245077083,4.543478260869565,0.9086956521739131,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP034&Created+Date=this+year+to+second
Using the Natural Language API with C#,gsp252-using-the-natural-language-api-with-c,1.8485524941504599,468,0.0021239227218886572,4.857142857142857,0.9714285714285713,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP252&Created+Date=this+year+to+second
Using the Text-to-Speech API with C#,gsp254-using-the-text-to-speech-api-with-c,1.8176785933096433,427,0.0019378525689026853,4.703703703703703,0.9407407407407407,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP254&Created+Date=this+year+to+second
Creating a Streaming Data Pipeline With Apache Kafka,gsp730-creating-a-streaming-data-pipeline-with-apache-kafka,1.477809025283383,943,0.004279613518677359,4.242647058823529,0.8485294117647058,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP730&Created+Date=this+year+to+second
Implementing Canary Releases of TensorFlow Model Deployments with Kubernetes and Istio,gsp778-implementing-canary-releases-of-tensorflow-model-deployments-with-kuberenetes-and-istio,1.7579988596054095,23893,0.10843351622667884,4.497826716893654,0.8995653433787307,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP778&Created+Date=this+year+to+second
Using gsutil to Perform Operations on Buckets and Objects,gsp130-using-gsutil-to-perform-operations-on-buckets-and-objects,1.841735621359635,2102,0.00953949906284179,4.785980611483967,0.9571961222967934,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP130&Created+Date=this+year+to+second
Configuring Private Google Access and Cloud NAT,gsp459-configuring-private-google-access-and-cloud-nat,1.7888491248901592,559,0.0025369076955892296,4.5565610859728505,0.9113122171945701,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP459&Created+Date=this+year+to+second
App Dev-Storing Image and Video Files in Cloud Storage-Java,gsp168-app-dev-storing-image-and-video-files-in-cloud-storage-java,1.7701904750855793,1024,0.004647215528235011,4.45271629778672,0.890543259557344,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP168&Created+Date=this+year+to+second
Prisma Cloud Host Defender Auto Deploy from a SaaS Portal,gsp837-prisma-cloud-host-defender-auto-deploy-from-a-saas-portal,1.3255392914357809,1496,0.006789291435780837,2.84375,0.56875,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP837&Created+Date=this+year+to+second
Scanning User-generated Content Using the Cloud Video Intelligence and Cloud Vision APIs,gsp138-scanning-user-generated-content-using-the-cloud-video-intelligence-and-cloud-vision-apis,1.8058706721670819,1416,0.006426227722637476,4.622222222222222,0.9244444444444444,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP138&Created+Date=this+year+to+second
Getting Started with Redis and RediSearch,gsp763-redis-getting-started-with-redisearch,1.7949899568726917,236,0.0010710379537729128,4.594594594594595,0.918918918918919,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP763&Created+Date=this+year+to+second
Deploy ASP.NET Core App to Google Kubernetes Engine with Istio,gsp400-deploy-asp-net-core-app-to-google-kubernetes-engine-with-istio,1.6560662597759765,1599,0.007256735966452913,3.869047619047619,0.7738095238095238,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP400&Created+Date=this+year+to+second
Cloud Spanner: Create a Gaming Leaderboard with C#,gsp248-cloud-spanner-create-a-gaming-leaderboard-with-c,1.7643435057858186,350,0.0015884037450022012,4.438775510204081,0.8877551020408163,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP248&Created+Date=this+year+to+second
Network Performance Testing,gsp044-network-performance-testing,1.795746403138267,1872,0.008495690887554629,4.561253561253562,0.9122507122507123,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP044&Created+Date=this+year+to+second
APIs Explorer: Cloud SQL,gsp423-apis-explorer-cloud-sql,1.6901513532746077,5780,0.026231353274607776,4.5696,0.9139200000000001,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP423&Created+Date=this+year+to+second
App Engine: Qwik Start - PHP,gsp069-app-engine-qwik-start-php,1.8004355062696566,402,0.0018243951585453853,4.618055555555555,0.923611111111111,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP069&Created+Date=this+year+to+second
Fundamentals of Cloud Logging,gsp610-fundamentals-of-cloud-logging,1.2413191425304815,7804,0.035416865217134795,4.154511386566734,0.8309022773133468,4,0.375,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP610&Created+Date=this+year+to+second
Engineer Data in Google Cloud: Challenge Lab,gsp327-data-engineering-challenge-lab,1.952555490523077,28328,0.12856086082406387,4.744973148495067,0.9489946296990134,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP327&Created+Date=this+year+to+second
TensorFlow for Poets,gsp077-tensorflow-for-poets,1.814548366237896,927,0.004207000776048687,4.676706827309237,0.9353413654618474,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP077&Created+Date=this+year+to+second
Apigee API Management Fundamentals,gsp867-apigee-api-management-fundamentals,1.644847965424633,24253,0.11006730293582395,3.9239033124440463,0.7847806624888093,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP867&Created+Date=this+year+to+second
Setting up a Private Kubernetes Cluster,gsp178-setting-up-a-private-kubernetes-cluster,1.8621757872462987,17275,0.07839907055689435,4.5438835834470215,0.9087767166894043,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP178&Created+Date=this+year+to+second
Cloud Security Scanner: Qwik Start,gsp112-cloud-security-scanner-qwik-start,1.8329961058886703,5332,0.02419819648100496,4.668989547038327,0.9337979094076655,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP112&Created+Date=this+year+to+second
Leverage the Autoscaler Tool for Cloud Spanner to Achieve Workload Elasticity,gsp771-cloud-spanner-autoscaler,1.6620472780611826,915,0.004152541219077183,4.5394736842105265,0.9078947368421053,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP771&Created+Date=this+year+to+second
OpenTelemetry,gsp661-open-telemetry,1.5624077606585878,203,0.0009212741721012766,3.4324324324324325,0.6864864864864865,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP661&Created+Date=this+year+to+second
Google Cloud Pub/Sub: Qwik Start - Command Line,gsp095-google-cloud-pub-sub-qwik-start-command-line,1.973197812855732,35008,0.15887668087153445,4.696605659920987,0.9393211319841974,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP095&Created+Date=this+year+to+second
Google Workspace Admin: Managing Applications,gsp417-workspace-admin-managing-apps,1.7865405402930499,2569,0.011658883488316157,4.499408284023668,0.8998816568047336,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP417&Created+Date=this+year+to+second
Deploy Microsoft SQL Server to Compute Engine,gsp031-deploy-microsoft-sql-server-to-compute-engine,1.4602444386767868,793,0.0035988690565335584,4.158227848101266,0.8316455696202532,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP031&Created+Date=this+year+to+second
Data Loss Prevention: Qwik Start - Command Line,gsp106-data-loss-prevention-qwik-start-command-line,1.828732172884548,4950,0.022464567250745415,4.656338028169014,0.9312676056338027,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP106&Created+Date=this+year+to+second
Querying Cloud Spanner With a Java Client,gsp260-querying-cloud-spanner-with-a-java-client,1.7367451952571435,236,0.0010710379537729128,4.303370786516854,0.8606741573033707,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP260&Created+Date=this+year+to+second
Distributed Load Testing Using Kubernetes,gsp182-distributed-load-testing-using-kubernetes,1.8433761216143743,7490,0.033991840143047104,4.671921407356637,0.9343842814713273,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP182&Created+Date=this+year+to+second
Creating Advanced Data Transformations using Cloud Dataprep,gsp825-creating-advanced-data-transformations-cloud-dataprep,1.3289765265807083,3972,0.018026113357567836,3.4297520661157024,0.6859504132231404,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP825&Created+Date=this+year+to+second
Using OpenTSDB to Monitor Time-Series Data on Cloud Platform,gsp142-using-opentsdb-to-monitor-time-series-data-on-cloud-platform,1.663305451202683,1376,0.006244695866065796,4.535303776683087,0.9070607553366173,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP142&Created+Date=this+year+to+second
Machine Learning with Spark on Google Cloud Dataproc,gsp271-machine-learning-with-spark-on-google-cloud-dataproc,1.6227795678360144,1832,0.00831415903098295,4.322327044025157,0.8644654088050314,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP271&Created+Date=this+year+to+second
Confluent: Developing a Streaming Microservices Application,gsp741-confluent-streaming-microservices-application,1.7083526541389418,1787,0.00810993569233981,4.12621359223301,0.825242718446602,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP741&Created+Date=this+year+to+second
Using Vault on Compute Engine for Secret Management,gsp205-using-vault-on-compute-engine-for-secret-management,1.5760982677322586,242,0.0010982677322586647,4.125,0.825,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP205&Created+Date=this+year+to+second
Fraud Detection on Financial Transactions with Machine Learning on Google Cloud,gsp774-fraud-detection-on-financial-transactions-with-machine-learning-on-google-cloud,1.7571140391211038,4131,0.018747702487440263,4.316831683168317,0.8633663366336635,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP774&Created+Date=this+year+to+second
Bigtable: Qwik Start - Hbase Shell,gsp098-qwik-start-bigtable-qwik-start-hbase-shell,1.617231980087222,637,0.002890894815904006,4.321705426356589,0.8643410852713178,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP098&Created+Date=this+year+to+second
IAM Custom Roles,gsp190-iam-custom-roles,1.9817658284871749,43458,0.19722528557230187,4.547702714574365,0.9095405429148731,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP190&Created+Date=this+year+to+second
Gmail: Getting Started,gsp465-gmail,1.826478045912673,2453,0.011132441104258284,4.701728024042073,0.9403456048084147,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP465&Created+Date=this+year+to+second
Google Calendar: Getting Started,gsp466-calendar,1.6790443838906035,1853,0.008409463255683081,4.603174603174603,0.9206349206349206,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP466&Created+Date=this+year+to+second
Creating a Gmail Add-on,gsp249-creating-a-gmail-add-on,1.6709354016218803,4181,0.018974617308154865,4.509803921568627,0.9019607843137255,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP249&Created+Date=this+year+to+second
Internet of Things: Qwik Start,gsp086-internet-of-things-qwik-start,1.438227568083254,33511,0.1520828511393393,4.555723584719574,0.9111447169439147,4,0.375,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP086&Created+Date=this+year+to+second
Ensure Access & Identity in Google Cloud: Challenge Lab,gsp342-security-and-identity-challenge-lab,1.7403337006504644,23704,0.10757577820437764,4.413789612230435,0.882757922446087,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP342&Created+Date=this+year+to+second
